Entrez_ID,Gene,scBAT_counts,iBAT_counts,WAT_counts,BAT1_int_Wu,BAT2_int_Wu,BAT3_int_Wu,beige1_int_Wu,beige2_int_Wu,beige3_int_Wu
67897,Rnmt,769,721.6667,902.3333,306.8725,302.9125,296.8225,454.45,227.1,243.35
67898,Pef1,1403.3333,1164,1721.3333,372.1,292.79,676.26,424.69,656.24,435.36
67899,Cmc1,1101,1156.6667,790,592.045,835.57,601.405,379.875,785.935,645.37
67900,Mtfp1,1224.6667,1277.3333,243.6667,87.46,27.65,47.86,26.07,44.15,38.39
67902,Sumf2,469,396,732,284.935,411.76,307.73,563.885,482.225,328.955
67903,Gipc1,500.3333,438.6667,662.3333,119.54,136.13,111.63,115.03,156.47,117.33
67905,Ppm1m,3087,2949,3213,419.48,446.01,366.95,313.7,434.43,471.22
67909,Galntl5,0,0.33333,0,37.01,65.44,55.1,27.25,76.66,73.05
67911,Zfp169,93.3333,132,460.3333,52.25,64.15,45.99,46.28,56.89,58.02
67912,1600012H06Rik,614,591.6667,1058.6667,739.47,875.915,832.035,735.505,678.9,824.885
67914,Coq9,9950.6667,10194.3333,3095.6667,579.225,513.855,455.92,222.66,288.785,421.63
67916,Ppap2b,1819.6667,1398,3609,12553.83,9297.14,13280.515,10253.73,11924.25,15376.33
67917,Zcchc3,104.3333,117,117.6667,156.46,146.92,211.055,156.4,191,195.73
67920,Mak16,247,202.6667,727.3333,1485.27,1075.43,1510.73,2298.4,1165.72,1531.33
67921,Ube2f,1292.6667,1263.3333,1097.3333,792.1167,773.54,757.66,921.8417,650.44,731.6933
67922,Fam32a,1561.6667,1502.3333,2696,1197.31,1021.17,881.61,1825.81,1368.27,1721.6
67923,Tceb1,1183.6667,1185,996,1009.4575,1300.1175,949.045,1608.3625,1284.9425,1448.4675
67926,Spert,0,0,0,1,1.8,1,1.17,1,1
67928,Abca14,1,0.33333,1,6.01,4.94,12.89,34.18,12.51,24.48
67929,Ccdc70,0,0,0,16.98,11.44,3.55,20.14,10.25,16.44
67931,Serpini2,0,0,0,10.29,13.64,22.14,12.22,13.16,27.77
67932,1700129C05Rik,0,0,0,15.56,24.97,10.47,17.22,15.44,11.1
67933,Hcfc2,473,444,582.6667,315.35,314.7333,312.3833,210.9267,207.0233,277.9033
67935,Ces5a,0,0.33333,0.33333,61.6767,63.98,79.5533,64.2,76.88,67.49
67936,Wdr55,269.6667,258.6667,576.3333,166.13,211,162.6,215.03,253.77,159.91
67937,Tmem59l,0.66667,0,0.33333,51.98,44.87,31,54.46,47.01,33.76
67938,Myl12b,1803,1705,5209,1339.665,1862.01,2414.32,2303.91,2221.51,2200.43
67939,Prorsd1,531.3333,459.3333,495.6667,846.8,728.36,646.9,462.29,856.48,780.36
67941,Rps27l,1997.3333,1956,1305.3333,12255.02,9103.9567,7730.9,8916.2333,10771.48,11584.62
67942,Atp5g2,2124,2026,1566.6667,1230.9767,1314.8067,1118.8,1148.7333,1544.2433,1238.0967
67943,Mesdc2,1246,1091,1718,624.65,581.0967,810.8867,394.0167,484.5933,542.1267
67944,Tex13a,0,0,0,84.15,80.79,90.63,69.64,113.29,85.39
67945,Rpl41,4443.6667,4198.3333,6346.3333,7633.485,7282.18,7485.2025,6899.8875,6900.11,7271.6975
67946,Spata6,297,341.6667,907.3333,69.3775,96.155,92.055,83.545,79.4425,54.8575
67948,Fbxo28,634.3333,524.6667,1326.6667,445.23,522.44,437.2,521.2533,341.9367,457.4467
67951,Tubb6,395,302.6667,540.3333,1189.175,1300.27,973.305,1472.15,928.225,941.695
67952,Tomm20,2182,2073.6667,2340.3333,5979.14,5617.15,5181.5233,5632.66,5608.0283,4840.7533
67955,Sugt1,1510.6667,1682,1663.6667,1081.545,1154.665,1196.425,854.33,959.015,620.86
67956,Setd8,3218.6667,3384.3333,2666,471.305,468.82,480.785,711.785,526.765,664.295
67958,U2surp,1730.6667,1693.6667,2703,665.04,499.8775,673.9175,687.8775,462.195,733.8775
67959,Puf60,1600,1472.3333,2933,614.605,676.125,550.31,680.665,559.005,699.02
67963,Npc2,12179.3333,10042.3333,13134.3333,7522.66,4073.8225,7371.3,5433.12,4591.68,6493.795
67966,Zcchc10,111.3333,124.6667,265.6667,236.45,241.06,136.57,238.69,149.43,137.25
67967,Pold3,252,240.6667,873.3333,124.1167,137.13,134.5667,150.1167,106.16,109.9867
67968,Ooep,0,0,0,1,9.76,5.77,8.77,3.39,4.76
67971,Tppp3,510.6667,350.6667,583.6667,73.5,55.88,51.96,49.58,112.07,54.49
67972,Atp2b1,1088,916.3333,3183.6667,292.2167,225.2867,324.7967,426.03,239.7133,299.6133
67973,Mphosph10,464.3333,382.3333,854.6667,1011.16,605.645,946.45,777.915,559.19,780.16
67974,Ccny,2781.3333,2714.3333,3481.3333,301.9986,289.9486,410.1314,361.2943,218.06,219.2029
67976,Trabd,1955,1829,1702,75.8533,69.0967,67.7733,88.1,117.74,98.98
67978,Tctn2,98.6667,100.6667,190,48.2,67.57,66.1,67.57,57.99,47.68
67979,Atad1,1795.3333,1756.6667,2397.6667,263.0675,287.7375,213.8275,340.265,144.735,340.3375
67980,Gnpda2,408.3333,430,743.3333,290.0733,437.72,357.8133,436.5067,352.4,312.8
67981,Hormad1,0,0,0.66667,8.65,1.89,15.62,14.42,7.84,27.3
67983,Pdzd9,4.6667,3.6667,6,52.45,49.88,41.63,47.38,73.33,49.44
67985,Ssxb1,0,0,0,7.31,29.75,12.3,9.99,21.08,6.82
67988,Tmx3,1084.3333,1094.6667,2706.3333,319.9275,284.745,260.4,415.2525,220.26,359.295
67991,Nacc2,1746.6667,1498.6667,2532,107.1125,74.6325,112.3175,65.87,54.0825,90.0325
67993,Nudt12,1695.6667,1747,866,326.61,235.28,172.13,122.67,111.01,233.27
67994,Mrps11,504,502.3333,422.3333,232.145,130.88,161.02,186.58,236.875,266.52
67996,Srsf6,2163.3333,1919.6667,5174.3333,785.3275,728.7375,645.3925,1002.0425,523.3825,833.33
67997,Ddx59,436,416.3333,385.6667,274.12,301.13,239.29,231.5,131.5,224.71
67998,Fam134c,3076.6667,2697.3333,4014.6667,43.2467,74.1967,37.31,134.2233,69.6667,65.0267
68001,1110004E09Rik,504.6667,465,379,141.4075,128.0225,141.7125,89.245,147.0525,107.2625
68002,1110058L19Rik,682.3333,711.3333,435.3333,690.94,1045.41,364.89,741.4,1000.36,1039.37
68010,Bambi,58,66,151,643.73,640.82,1286.71,684.95,536.49,926.7
68011,Snrpg,317.3333,301.6667,776.6667,2508.305,3515.325,2160.31,3408.345,4099.795,3948.26
68014,Zwilch,18.6667,27.6667,104,63.45,26.05,35.36,87.65,49.68,67.18
68015,Trap1,8965.3333,8783.6667,5192,1250.51,756.58,639.58,678.23,800.52,799.39
68016,Murc,58.6667,32.6667,11.3333,22.95,19.28,21.58,6.33,23.02,7.96
68017,Ftsj2,310.6667,275.3333,313.6667,149.45,131.09,98.32,176.65,132.35,157.46
68018,Col4a3bp,1553.3333,1478,2524.6667,389.5075,303.7575,260.1675,275.405,268.2925,295.8225
68020,Apopt1,1403,1261.3333,986.3333,376.39,278.3033,359.0467,312.3767,284.8567,277.6067
68021,Bphl,1216,1113.3333,921,341.0433,291.09,188.2967,240.1833,264.41,316.2667
68023,Pdf,815.3333,793,862.3333,314.905,272.755,239.435,188.91,166.665,232.13
68024,Hist1h2bc,1093.3333,1055,1030,4571.855,2352.93,4274.3625,1715.465,2597.2325,3661.47
68026,2810417H13Rik,11.3333,12.3333,444.6667,62.5833,65.38,42.84,101.2833,88.7667,101.6967
68027,Tmem178,24.6667,30,9.6667,8.93,5.61,14.65,32.3,9.49,28.45
68028,Rpl22l1,665,567.3333,1916.3333,7037.7,8222.66,4043.45,9396.46,8675.41,8193.56
68031,Rnf146,798.3333,766.6667,1194.3333,648.3767,537.4333,786.6767,650.21,577.0733,653.67
68032,Emc4,1111.6667,1066.6667,1040,1657.565,1133.945,897.34,1800.91,1689.82,1808.865
68033,Cox19,1181.6667,1110.3333,1082,1242.45,1066.89,1061.77,1203.98,1507.32,1164.52
68034,Fam122a,314.3333,268.3333,349.6667,154.2267,224.1467,214.3633,200.96,162.2933,228.4033
68035,Rbm42,733.6667,658,1572,519.0667,331.11,485.6867,383.63,590.0167,485.5367
68036,Zfp706,2241,2237.6667,3296.6667,926.2083,744.9467,619.7467,877.475,877.8267,830.945
68038,Chid1,914,884,1022.6667,321.535,311.19,372.985,265.655,273.62,299.645
68039,Nmb,80,76,139.3333,18.92,10.6,10.14,21.5,6.31,19.74
68040,Zfp593,35.6667,36,95.3333,207.325,172.02,204.715,173.255,169.67,135.985
68041,Mid1ip1,1556,1373.6667,1192.6667,808.85,644.26,750.1,493.48,1093.06,341.66
68043,N6amt2,362,358,417.3333,258.375,147.9575,85.745,177.3925,167.04,196.555
68044,Chac2,259.3333,214.3333,195.3333,426.18,299.48,176.49,375.48,251.43,303.1
68045,2700060E02Rik,2196.3333,1998.6667,2669.3333,3046.8867,4390.59,4459.5233,2845.6667,4897.6667,3489.4433
68046,2700062C07Rik,187,201.6667,302,271.46,241.7,260.38,222.12,230.93,196.37
68047,Mpnd,1729.3333,1728.6667,1779.6667,556.13,689.54,762.77,636.27,853.56,536.58
68048,Aen,308.6667,294.3333,524,367.385,214.9025,407.6225,306.565,286.48,223.6975
68050,Akirin1,1130.6667,1067.3333,1883.3333,1644.735,1219.11,1612.715,1701.505,1241.15,1163.065
68051,Nutf2,55,50.6667,80,1478.958,1724.006,1276.896,1756.438,1808.562,1598.556
68052,Rps13,2129.6667,2086.6667,5656,7142.7,7659.59,8240.1925,7974.8375,7831.695,7799.3275
68053,Ubxn2b,98.3333,108.6667,479.6667,80.5833,68.0467,63.1133,69.7267,54.0733,73.0667
68054,Serpina12,0.33333,0.33333,7.3333,2.925,5.065,3.08,3.795,2.19,4.785
68055,Atp5s,339.3333,385.6667,220,137.16,262.92,187.17,134.08,139.61,144.87
68058,Chd1l,371.6667,389.3333,778.3333,107.59,97.57,89.54,60.95,86.78,107.92
68059,Tm9sf2,3660.6667,3414.3333,5043.6667,2355.0525,2033.5475,1613.1675,1308.12,1370.1075,1620.705
68066,Slc25a39,6915,6880.6667,3120.6667,2650.814,2966.07,3085.546,2062.05,2797.256,2711.662
68067,3010026O09Rik,64.3333,48,111,32.5,37.44,42.455,37.88,34.61,39.905
68070,Pdzd2,4307.6667,5101.6667,4991.6667,152.7275,129.825,184.1175,100.2225,176.77,209.0975
68073,Fam173b,252,260.6667,364,50.655,39.25,39.135,55.31,42.065,63.525
68074,A930013F10Rik,31,27.6667,94.3333,51.13,51.55,69.48,43.65,20.61,57.09
68075,Lurap1,612,570.3333,192.6667,35.72,33.86,27.96,31.36,49.98,51.88
68077,Gltscr2,2470.3333,2321,5764,872.3233,843.7767,1921.0867,778.8667,964.1333,1033.5833
68079,Pdcd2l,273.6667,275.6667,452.6667,260.65,282.02,278.49,258.68,280.315,235.31
68080,Gpn3,512.6667,537.3333,723,312.23,389.19,269.45,298.75,192.1,306.09
68082,Dusp19,265.6667,255,288.6667,52.8633,99.8067,103.4733,157.54,174.0133,208.91
68083,Pak1ip1,1177,987,1336.6667,1490.19,1535.8,1455.79,1429.945,786.91,1463.34
68087,Dcakd,268.3333,227,456.3333,73.63,132.4,134.53,145.75,156.91,109.47
68089,Arpc4,1180.6667,1105,2653.3333,1171.795,529.49,1095.64,1061.615,585.295,905.595
68090,Yif1a,1430.3333,1379.3333,963.3333,1276.7267,1437.5867,1381.6867,1164.87,1314.89,1592.7167
68092,Ncbp2,1114,1117.3333,1505.3333,502.0867,341.81,158.1867,573.06,279.4533,470.7967
68094,Smarcc2,5124,4899,7287.6667,558.41,389.29,433.54,388.68,560.36,526.5
68095,Ociad1,4104,3935.3333,4495.6667,1700.32,1550.475,1442.1,2366.25,1652.545,1755.77
68097,Dynll2,3999.6667,3906.3333,4282.6667,2616.23,1853.855,2298.29,2572.15,2875.715,2525.22
68098,Rchy1,838,757.6667,1345.6667,1175.7,1178.23,916.11,1138.2,1000.71,1196.82
68099,Fam92a,241,243.6667,396.6667,769.705,671.965,797.24,1044.38,1047.12,932.725
68107,Cntd1,29.6667,33,19.6667,772.78,600.2467,636.9767,947.66,766.2,801.0233
68108,9430008C03Rik,89,84.3333,389,187.79,159.28,290.02,552.61,331.39,202.18
68112,Sdccag3,1600,1572.6667,2032.3333,125.8625,167.4125,167.8875,221.31,203.12,239.7475
68114,Mum1,672.6667,725.6667,2081,245.42,314.16,290.83,271.21,285.12,296.53
68115,9430016H08Rik,612,597.3333,538.6667,536.075,461.98,403.23,501.47,332.36,592.71
68117,Apool,1448.3333,1449,741,159.8467,190.11,144.9367,145.9167,199.98,209.6833
68119,Cmtm3,277,237,1086,851.1,1111.16,956.16,1239.16,874.21,708.98
68121,Cep70,195.3333,218,479.3333,33.875,29.185,27.175,24.4,22.06,38.34
68126,Fahd2a,1272.3333,1329.6667,585.6667,214.84,128.454,155.22,138.746,148.098,186.984
68127,B230217C12Rik,6.6667,11.6667,25.6667,48.245,73.92,68.91,29.975,38.355,39.53
68128,Fam120aos,496,471.6667,488.6667,193.12,258.37,168.64,231.72,186.84,396.77
68133,Gcsh,3404.3333,3481,1459.6667,2225.4,2207.31,1108.84,1539.73,1437.38,1933.47
68134,Upf3b,353.3333,365,726,456.76,349.68,295.95,419.45,293.62,437.16
68135,Eif3h,2452.3333,2395.6667,5279,1395.06,2008.22,2208.6433,1702.58,1787.1,1624.7733
68137,Kdelr1,2355.3333,2210.6667,2682.3333,2101.47,2929.38,3810.94,2249.86,3163.1,2664.08
68140,Tigd2,526.3333,535.3333,886,1559.93,2409.12,2322.22,1277.49,1116.65,1927.85
68142,Ino80,666.6667,635.6667,1629.6667,386.665,395.385,481.83,285.83,442.48,326.925
68144,5031426D15Rik,0.33333,0.66667,1.6667,33.16,24.12,22.22,14.62,15.43,31.79
68145,Etaa1,142.3333,134.6667,490,48.205,52.44,54.835,78.505,39.67,63.655
68146,Arl13b,209.3333,216.3333,467.6667,109.27,148.145,142.205,110.365,113.69,112.39
68147,Gar1,129.3333,120.3333,379.6667,636.36,430.44,461.36,710.48,544.01,601.9
68149,Otub2,57,43,139,22.135,48.795,46.575,37.705,50.29,27.67
68151,Wls,915,779,2110,312.065,257.2125,232.51,356.595,174.8375,363.65
68152,Fam133b,311.3333,293.6667,712,218.2367,178.5667,165.95,281.69,156.8267,192.2167
68153,Gtf2e2,313.6667,300.3333,585.6667,1048.4,1541.11,1112.94,1822.33,1224.15,2249.77
68159,Stx19,0.66667,1,1.6667,6.45,4.42,8.13,8.58,8.04,7.96
68161,A930005H10Rik,171.3333,170,309.6667,190.8775,115.2925,86.2225,77.475,108.755,114.3425
68162,A930003A15Rik,0,0,1.3333,8.75,4.46,1.69,2.2,12.26,4.74
68165,Fdx1l,11.6667,8,16.3333,410.99,521.08,421.43,283.44,518.89,443.12
68166,Spire1,1323,1355,842,133.662,158.294,172.29,130.352,77.052,88.824
68169,Ndnf,6,3,111.6667,17.855,23.315,20.525,10.6,27.615,13.405
68170,B230118H07Rik,723,710.6667,509.3333,169.29,146.905,123.6175,160.2475,184.425,193.2475
68171,D730048I06Rik,0,0,0,7.91,11.99,9.34,6.81,11,4.77
68172,Rpl39l,223.6667,37.3333,68.6667,20.99,17.61,9.4,8.68,20.31,10.03
68173,Ppifos,31,52,65.3333,11.39,3.07,9.4,3.76,3.87,7.31
68175,4930591A17Rik,0,0,0,8.79,27.67,22.03,9.37,11.06,12.73
68176,Fam212a,124.3333,157,243,168.4,113.45,112.4,111.97,244.08,200.79
68177,Ebpl,94.6667,102.3333,273.3333,275.89,423.645,174.595,171.605,315.57,365.4
68178,Cgnl1,9438.3333,8291.3333,5607,221.592,111.452,205.178,127.166,131.922,121.558
68180,Hyi,141,138.3333,281.3333,342.58,278.42,532.26,163.34,352.42,215.13
68183,Bcas2,811,767.3333,1364.3333,377.2767,481.9867,358.5067,372.7767,378.68,342.1
68184,Denr,1155,1094,1309.6667,1165.44,1182.915,844.285,1590.785,1508.765,1173.84
68185,Coa4,134,119.3333,145.3333,20.51,18.59,39.74,24.14,65.79,68.58
68187,Fam135a,493,479.6667,490,233.7475,364.1675,339.9675,273.4375,130.5825,221.3275
68188,Sympk,2541.3333,2550,3146,105.3,52.905,156.145,161.27,109.885,115.835
68190,5330426P16Rik,50.6667,56.6667,219.6667,234.55,425.86,205.19,250.27,166.47,314.56
68192,Leprotl1,539.3333,504.6667,2057.6667,794.075,680.75,938.6,961.61,991.145,818.725
68193,Rpl24,3641,3560.6667,5433,8652.785,9168.77,9609.44,7956.44,8841.685,8279.745
68194,Ndufb4,1110,1169.6667,436.3333,2306.0567,2482.3667,1179.04,1333.98,2655.11,1984.88
68195,Rnaset2b,198.6667,179,148.3333,3174.72,2834.63,2181.755,2482.655,3564.975,3069.06
68196,Hsbp1,2870.3333,2737,2841,2272.01,2201.32,1814.7,1382.43,2082.855,1853.465
68197,Ndufc2,5185.3333,5345.6667,2097.3333,3481.165,2571.3375,1695.3775,2856.2625,3174.3,3695.1025
68198,Ndufb2,2918,3100.3333,1152.3333,1374.2267,961.4033,399.9033,1043.4733,1418.3133,1638.7
68201,Ccdc34,68.6667,70,219,44.49,75.03,64.195,93.285,79.69,57.435
68202,Ndufa5,3188.3333,3310,1044.3333,2442.92,2151.04,977.35,1928.555,2333.925,2638.965
68203,Diras2,5,4.6667,54,56.61,63.96,53.405,56.38,87.52,65.935
68205,Urm1,669.6667,691.3333,798.3333,156.56,132.61,149.708,197.478,198.4,174.88
68209,Rnaseh2c,458.3333,462.3333,506.6667,265.5467,472.8,269.8967,440.7067,654.9467,445.1133
68212,Tmbim4,1489.3333,1335.3333,1306,1513.97,785.92,1052.98,699.51,1303.55,837.32
68214,Gsto2,186.3333,176.3333,78.6667,148.79,203.88,165.61,239.31,180.32,119.19
68215,Fam98b,482,436,837,1366.51,1173.89,1367.51,1732.85,1426.43,1716.62
68219,Nudt21,299.6667,297.3333,573.6667,623.1575,832.9625,646.9825,647.8275,581.44,634.6325
68221,Wfdc15a,0,0,0,17.22,6.36,14.31,13.16,21.9,9.32
68222,Fam166a,5,4,0.66667,11.5,17.2,20.51,15.64,13.06,4.01
68224,1700067P10Rik,0.66667,0.66667,0,3.92,10.93,3.55,24.6,4.29,2.05
68226,Efcab2,109,102.3333,140,49.695,40.955,37.885,31.26,28.055,40.315
68229,AI846148,223.3333,238.6667,462.3333,40.81,38.805,57.985,103.945,77.5,62.515
68231,H2afb1,0,0,0,10.18,2.52,3.88,10.98,13.74,6.06
68232,1700120K04Rik,8.3333,8,15.3333,31.55,18.98,22.48,28.59,31.03,21.3
68233,Fam229a,0.66667,0.33333,0.33333,1.16,6.59,4.34,6.1,11.16,9.22
68236,Gtsf1l,0,0,0,9.19,10.09,5.51,5.54,9.1,8.31
68238,1700123O21Rik,0,0,0,29.75,17.4,11.38,11.52,5.37,16.34
68239,Krt42,0,0,0,326.43,319.5,421.125,300.605,464.9,300.965
68240,Rpa3,383,420,333.3333,455.95,494.58,227.35,496.55,632.21,548.22
68241,Fam195a,3050.3333,3339,671,1541.5,516.27,684.96,738.39,926.34,1266.94
68243,A930018P22Rik,11.3333,12.6667,5.3333,9.65,51.38,35.96,24.61,43.92,39.36
68250,Fam96a,1808.6667,1788.6667,1272.6667,1197.615,919.18,879.03,960.32,848.065,1259.49
68251,Babam1,1468.6667,1471,1646,723.26,754.09,699.86,760.72,879.6,863.67
68255,Tmem86b,33,38.3333,87,7.28,11.77,11.1567,8.3133,9.53,12.9867
68259,Ift80,106.6667,105.3333,1071.3333,75.585,99.29,74.79,99.855,62.885,85.17
68260,Trmt12,204.6667,154.3333,337.3333,59.39,23.31,19.03,51.89,9.46,13.83
68262,Agpat4,79.3333,62,333.6667,598.29,753.68,1031.605,861.61,972.105,549.255
68263,Pdhb,19687,20610,6102,3754.285,2830.29,1513.48,2002.69,1848.11,2730.94
68265,Iqcf3,0,0,0,7.865,8.97,7.965,13.635,8.46,8.465
68267,Slc25a22,3225.3333,3199,2268,651.11,496.03,596.9,457.82,771.7,489.07
68268,Zdhhc21,405.3333,440,1063.3333,318.43,230.915,304.935,169.825,203.945,233.355
68270,Dnaaf1,0,1,0.33333,19.57,20.695,18.91,21.88,14.75,13.78
68272,Rbm28,903.3333,761.3333,2124.3333,419.095,317.945,388.545,376.48,305.9,426.91
68273,Pomgnt1,2842.6667,2777.3333,1614.3333,264.63,203.775,202.415,211.82,356.02,274.895
68275,Rpa1,1095,1113.3333,2740.3333,566.18,418.77,599.315,714.265,760.835,665.165
68276,Toe1,291.3333,252.6667,584.6667,152.57,110.4,176.615,125.77,127.045,145.49
68277,2310057M21Rik,176.3333,158,277.6667,202.07,150.61,165.5333,216.26,127.16,179.4933
68278,Ddx39,251,248.6667,1252.6667,846.286,619.176,504.392,1000.668,525.664,621.168
68279,Mcoln2,6,2.6667,611,28.87,48.75,41.29,43.95,16.26,28.41
68281,4930430F08Rik,205,219,158.3333,71.4867,74.8133,69.5467,70.3733,43.53,74.4767
68283,9530077C05Rik,7.6667,5,16.6667,16.6033,17.0933,27.7433,16.3167,26.99,26.36
68285,C630043F03Rik,95,95.3333,131.3333,8.285,20.785,14.755,15.19,21.075,6.86
68291,Mto1,1242.3333,1169,637,139.995,120.955,111.155,94.46,94.19,137.595
68292,Stt3b,4577,4060,7885.3333,2020.07,1874.165,2593.16,1632.305,1455.61,2236.925
68294,Mfsd10,221.3333,187.6667,624.3333,194.5,184.77,199.79,239.63,300.8,243.54
68295,Aar2,608.3333,538.3333,933.3333,97.81,83.6725,110.945,114.8575,93.22,96.565
68298,Ncapd2,494,542,1126,102.59,84.595,112.825,97.665,104.18,101.415
68299,Vps53,532,477,1152.6667,275.3767,211.7333,195.8933,259.7733,218.3367,223.56
68303,Fam114a1,415.3333,369.6667,1112,395.7533,760.41,726.5467,521.8533,623.7333,453.91
68304,Kdelc2,237.6667,203.6667,718.3333,189.77,228.11,223.57,304.82,277,354.21
68306,4930565N06Rik,82,118,111,13.45,13.29,18.23,13.34,34.14,22.36
68307,Lrriq4,0,0,0,45.37,17.05,35.15,18.35,44.1,35.78
68308,4933406F09Rik,0,0,0,12.65,26.76,8.3633,18.59,23.8633,11.5033
68310,Zmym1,191.3333,188.6667,470.3333,143.23,142.53,131.1,168.26,130.13,129.83
68311,Lypd2,0,0.33333,4.3333,15.38,10.23,4.68,5.47,12.18,3.06
68312,Gstm7,181.3333,158.6667,127,116.92,84.87,120.35,80.25,95.915,81.085
68316,Apoo,366.6667,383.3333,75,1192.56,751.74,508.2,721.96,872.38,1076.49
68318,Aph1c,41.3333,27,106,19.72,32.46,49.68,14.98,17.92,29.95
68323,Nudt22,186.3333,179.6667,260.3333,153.735,98.915,127.58,121.065,159.66,156.535
68327,Tsr3,137,126.6667,390.3333,413.43,376.585,401.63,479.995,528.845,430.03
68328,Rab13,319.3333,258.6667,497.3333,479.74,349.18,394.09,537,703.93,416.85
68332,Sdhaf1,774.3333,785.6667,551.3333,523.41,417.73,547.16,323.47,496.06,501.82
68337,Crip2,1218.3333,1108,1558.3333,1674.31,655.41,2394.98,615.84,1163.92,682.22
68338,Golt1a,0,0,0,4.89,2.92,9.85,1,1.48,1.95
68339,Ccdc88c,534.6667,653,3259.6667,22.8867,9.91,15.19,14.64,13.6733,17.7867
68342,Ndufb10,6332.6667,6537,2744.3333,3050.17,3022.53,1811.32,2061.37,3091.61,2937.01
68344,Tmem174,0,0,0,12.745,18.615,10.745,15.095,21.225,15.53
68346,Sirt5,418.6667,408,271.6667,78.15,102.6233,74.9033,78.69,77.66,83.0567
68347,0610011F06Rik,704,665,520.3333,476.68,567.545,363.465,323.665,426.285,412.655
68348,Serpina1f,0,0,0,34.58,42.74,34,31.52,44.65,23.26
68349,Ndufs3,7369,7594.6667,2608.6667,3527.75,2761.95,2638.05,2661.94,2563.32,3935.92
68350,Mul1,1926.3333,1922,1034.6667,109.755,129.45,119.95,134.705,114.93,97.49
68352,Aspdh,0.66667,0.66667,0.33333,7.63,3.63,9.14,2.93,1.63,15.59
68355,2010204K13Rik,2,1.6667,25,192.15,211.03,265.33,217.64,323.38,206.38
68364,0610030E20Rik,1517.3333,1723,2734,275.85,260.39,271.21,191.93,244.175,252.735
68365,Rab14,4305.6667,4442,4768,878.3386,1096.3114,1321.4529,1292.0657,937.3586,1349.6943
68366,Tmem129,1102,1125.6667,785.3333,202.875,187.395,161.115,255.485,216.03,201.645
68371,Pbld1,350.6667,488.3333,159.6667,2.12,4.69,9.23,16.57,10.67,16.54
68375,Ndufa8,5070.3333,5146,1769.3333,3015.2,2182.76,2101.7,2941.53,3209.26,3546.1
68379,Ciz1,844.6667,804.3333,1552,379.55,363.81,758.96,677.08,478.51,594.51
68385,Tlcd1,1617.3333,1430.6667,803.6667,226.7175,140.0725,95.7025,78.3125,106.0325,145.78
68386,0610039K10Rik,2,2,13.6667,23.41,1,1.71,1.19,2.4,7.84
68393,Mogat1,143.3333,138,454,143.96,51.91,20.94,15.14,27.27,64.36
68394,Ccdc163,150.3333,186,213,59.805,67.1,114.72,31.36,75.23,42.565
68396,Nat8,0.33333,0.33333,4.3333,48.68,43.98,61.99,52.92,83.9,136.88
68401,G6pc3,980,923.6667,925,565.44,277.28,390.93,374.64,572.68,455.17
68404,Nrn1,316.6667,94,251.6667,2135.53,4047.48,2383.6,2770.79,5406.82,6831.27
68416,Sycn,0,0,0,26.63,25.865,17.695,15.125,22.5,27.145
68420,Ankrd13a,1984,1918.3333,4270.3333,872.7,766.92,837.8,1068.97,606.93,928.61
68421,Lmbrd1,1428.3333,1381,3029.6667,780.0767,773.8,591.4867,647.6233,349.8767,696.2133
68423,Ankrd13d,30.3333,21,169.6667,40.22,36.73,53.07,64.405,49.545,40.645
68427,Slc39a13,750,733.3333,906,118.63,185.64,250.97,168.19,275.13,192.37
68428,Steap3,580.3333,421,1136,42.4433,44.3267,33.7267,45.4433,43.0267,39.2267
68431,Fbxl15,87.3333,89.6667,81.3333,178.98,138,147.57,171.6,135.12,237.37
68436,Rpl34,12,14.6667,35.3333,10947.71,13076.105,11977.215,13386.525,13308.94,13995.275
68440,Dusp23,396,366.3333,311.3333,15.82,7.78,13.85,22.94,15.8,16.15
68441,Rraga,1257.6667,1156.6667,1786.6667,1988.98,2298.84,3558.3,1383.39,2020.74,2381.4
68444,Cyp2d13,0.33333,0,0,8.015,57.59,18.35,31.45,36.915,36.705
68449,Tbc1d10b,870.6667,843.6667,1760.6667,652.15,652.02,957.9,866.08,861.61,722.69
68453,Gpihbp1,1904,2161.3333,2080.3333,17.71,25.27,20.73,14.99,39.58,20.37
68458,Ppp1r14a,66,66.3333,52.3333,23.52,34.57,47.93,31.33,35.49,36.84
68460,Dhrs7c,129.3333,25.3333,4.6667,3.27,4.91,12.91,1,10.4,3.68
68463,Mrpl14,943,988.3333,679,398.63,394.34,320.27,471.31,839.91,669.52
68465,Adipor2,25744,21777.6667,21647.3333,1918.255,2288.68,1644.355,1241.015,1454.89,2398.755
68468,Ly6g6c,0,1,0.33333,26.2667,25.1533,25.15,24.57,36.6867,31.84
68472,Tmem126b,615.3333,605,568.6667,144.96,139.18,110.23,85.66,106.13,172.38
68473,Mob1b,893.3333,902.3333,723.3333,352.83,226.38,244.67,478.725,200.56,245.49
68475,Ssna1,636.3333,606.6667,810.3333,596.23,665.6,792.84,648.24,1168.44,746.02
68477,Rmnd5a,3835.6667,3644,4746.6667,450.565,491.745,601.81,391.12,365.5,403.5
68479,Phf5a,729,696.3333,864.6667,1334.92,587.59,787.67,1073.12,875.12,1069.39
68480,1110007C09Rik,695,797,452,821.54,825.08,1255.51,892.42,990.61,586.82
