mouse_Entrez_ID,mouse_Gene,mouse_scBAT_mean_count,mouse_WAT_mean_count,mouse_iBAT_mean_count,mouse_scBATvsWAT_Log_Ratio,mouse_scBATvsWAT_Pvalue,mouse_scBATvsiBAT_Log_Ratio,mouse_scBATvsiBAT_Pvalue,human_Genbank_accession,human_Gene,human_scBAT_mean_FPKM,human_WAT_mean_FPKM,human_scBATvsWAT_Log_Ratio
105298,Epdr1,128.3333,228.6667,83.6667,-0.14152,0.76188,0.55228,0.13087,NM_017549,EPDR1,2.37,0.99,1.26
80284,Smim12,596,630.3333,607,0.63751,0.042475,-0.091307,0.49168,NM_001164825,SMIM12,0.97,0.42,1.22
65973,Asph,1329,4726.3333,1151.3333,-1.198,0.002695,0.13871,0.27877,NM_001164752,ASPH,11.02,1.99,2.47
68567,Cgref1,18.6667,61.6667,10.6667,-1.0641,0.057985,0.72403,0.10819,NM_006569,CGREF1,0.94,0.18,2.35
386454,Rnf39,4.3333,10.3333,2.6667,-0.48902,0.60333,0.608,0.4332,NM_025236,RNF39,1.06,0.35,1.61
18029,Nfic,4291,3842.3333,3830,0.81961,0.015958,0.09276,0.4833,NM_001245005,NFIC,1.29,0.62,1.06
240174,Thada,286.6667,1160.3333,253.3333,-1.2443,0.00051279,0.10758,0.52422,NM_001083953,THADA,0.62,0.25,1.31
109050,Fam212b,197.6667,230,202,0.49993,0.21719,-0.085194,0.70694,NM_019099,FAM212B,0.78,0.12,2.67
66913,Kdelr2,971,1316.3333,940.3333,0.258,0.3783,-0.026621,0.83523,NM_001100603,KDELR2,0.94,0.16,2.56
75763,Dcaf17,415.3333,924.6667,428,-0.39813,0.22621,-0.10948,0.47691,NM_001164821,DCAF17,1.51,0.62,1.3
73130,Tmed5,4675,3692.6667,4795.6667,1.0129,0.0017082,-0.11123,0.46134,NM_001167830,TMED5,1.77,0.62,1.52
56421,Pfkp,1884,2246.6667,1798,0.47665,0.083865,0.0017056,0.99023,NM_001242339,PFKP,1.02,0.15,2.73
18749,Prkacb,2309.3333,4435,2246.6667,-0.17405,0.56791,-0.027752,0.81585,NM_002731,PRKACB,1.05,0.52,1.01
66597,Trim13,89,144.6667,77.3333,0.030445,0.9449,0.14519,0.59767,NM_052811,TRIM13,1.25,0.61,1.02
68112,Sdccag3,1600,2032.3333,1572.6667,0.38582,0.16723,-0.043836,0.71915,NM_006643,SDCCAG3,1.52,0.73,1.05
238386,Btbd7,624.3333,1183.6667,673.3333,-0.2063,0.49083,-0.17514,0.17542,NM_018167,BTBD7,1.49,0.74,1.01
13806,13806,2.3333,0.33333,3.3333,3.0221,0.082578,-0.56745,0.66567,NM_001201483,ENO1,34.95,14.51,1.27
14613,Gja5,96.3333,246.6667,103.3333,-0.70755,0.14737,-0.16923,0.42227,NM_005266,GJA5,1.81,0.3,2.6
18484,Pam,659.6667,2329,608.3333,-1.131,0.0001904,0.0423,0.76704,NM_138822,PAM,0.86,0.12,2.81
12804,Cntfr,234.6667,286.3333,453.6667,0.39859,0.36491,-0.99869,2.4e-05,NM_147164,CNTFR,0.87,0.2,2.12
271564,Vps13a,2459.3333,3482.6667,2442,0.22071,0.42445,-0.061968,0.62124,NM_001018037,VPS13A,0.9,0.19,2.25
75221,Dpp3,1051.3333,1728.3333,983.6667,0.02719,0.92459,0.028462,0.82013,NM_001256670,DPP3,0.87,0.38,1.2
56736,Rnf14,2309.3333,2854.6667,2188,0.3977,0.15922,0.0083247,0.94714,NM_183399,RNF14,1.81,0.85,1.1
12345,Capzb,3281.3333,6042.3333,2881.6667,-0.13313,0.63447,0.1203,0.3062,NM_001206540,CAPZB,2.9,0.97,1.57
18708,Pik3r1,11928.6667,15649.6667,7375.6667,0.25254,0.51225,0.63167,0.00010071,NM_181524,PIK3R1,0.98,0.07,3.87
232560,Caprin2,199.3333,312.6667,216.6667,0.077053,0.84043,-0.18463,0.32515,NM_001206856,CAPRIN2,1.03,0.46,1.17
207781,C2cd2,1170.3333,1229.3333,1034.6667,0.61337,0.046209,0.11129,0.38143,NM_015500,C2CD2,1.9,0.92,1.04
56459,Sae1,713.3333,1739.3333,670,-0.54516,0.05538,0.026364,0.83838,NM_001145714,SAE1,2.12,0.63,1.76
110147,Ehmt2,2171.3333,4527,2224.3333,-0.33276,0.22666,-0.098582,0.42592,NM_006709,EHMT2,0.7,0.25,1.49
71877,Efhc1,12.3333,51.6667,11.6667,-1.3705,0.012948,0.018209,1,NM_001172420,EFHC1,0.78,0.15,2.4
50887,Hmgn5,977.6667,895.6667,948.6667,0.8283,0.0059867,-0.028277,0.82708,NM_030763,HMGN5,1.9,0.73,1.38
11819,Nr2f2,387.6667,706.3333,341.6667,-0.15547,0.63787,0.1102,0.48115,NM_001145155,NR2F2,1.15,0.44,1.39
22384,Eif4h,5605.3333,7263,5662,0.33986,0.21678,-0.082639,0.48171,NM_022170,EIF4H,4.8,0.95,2.34
242939,Cpz,38,167.6667,9.6667,-1.5013,0.0044122,1.8914,5.88e-07,NM_001014447,CPZ,1.32,0.48,1.46
74203,Eif4enif1,906.3333,1870,882,-0.28567,0.33605,-0.026556,0.82936,NM_019843,EIF4ENIF1,1.17,0.22,2.41
226153,Peo1,836,559.6667,766.6667,1.2926,3.09e-05,0.059295,0.65863,NM_001163814,C10orf2,1.34,0.56,1.27
68046,2700062C07Rik,187,302,201.6667,0.033488,0.93255,-0.17127,0.36832,NM_001201475,C18orf21,1.27,0.34,1.89
71041,Pcgf6,68,300.6667,50.3333,-1.347,0.0091469,0.35602,0.20045,NM_032154,PCGF6,2.02,0.69,1.54
18597,Pdha1,32596.6667,10022.3333,31342.6667,2.363,1.03e-11,-0.011244,0.92466,NM_001173456,PDHA1,1.77,0.28,2.64
16854,Lgals3,109.3333,2261.3333,87.3333,-3.6952,2.62e-24,0.25246,0.24508,NM_001177388,LGALS3,1.27,0.18,2.83
20363,Sepp1,19297.6667,30468,18018.3333,0.033862,0.90704,0.02581,0.83983,NM_001093726,SEPP1,1.15,0.2,2.53
18854,Pml,428.3333,3390,399,-2.173,6.49e-07,0.038756,0.82398,NM_033244,PML,0.73,0.19,1.95
207592,Tbc1d16,1163.3333,868.6667,580.6667,1.1483,0.0001044,0.92648,8.4e-09,NM_001271844,TBC1D16,2.89,1.39,1.06
76486,Ly6k,2.6667,55,6.6667,-3.4774,0.00046403,-1.3459,0.063229,NM_017527,LY6K,4.2,2.02,1.05
83701,Srrt,1059.3333,3047,1049.3333,-0.74611,0.020302,-0.05199,0.68166,NM_001128853,SRRT,2.25,1.1,1.03
269639,Zfp512,354,925.3333,362.3333,-0.63403,0.052515,-0.095824,0.56282,NM_001271318,ZNF512,0.71,0.21,1.72
66102,Cxcl16,95.3333,1264,74.3333,-2.9056,1.34e-07,0.28679,0.20563,NM_001100812,CXCL16,0.75,0.16,2.23
56529,Sec11a,962,1630,955,-0.023759,0.93459,-0.060824,0.62936,NM_001271918,SEC11A,8.53,2.6,1.71
17350,Mlh1,285.3333,634,273.3333,-0.40916,0.23269,-0.0069836,0.96526,NM_001167617,MLH1,2.62,1.28,1.04
56738,Mocs1,1112.3333,1932.6667,989,-0.13424,0.68896,0.098318,0.44782,NM_005943,MOCS1,1.32,0.27,2.27
71532,Fam217b,309.6667,182.3333,291.6667,1.4338,0.00077325,0.012151,0.95445,NM_001190826,FAM217B,0.61,0.16,1.97
211329,Ncoa7,631.3333,1068,641.6667,0.0058319,0.98715,-0.073198,0.76402,NM_001199620,NCOA7,2.1,1.04,1.02
109754,Cyb5r3,4379.3333,4365,3585,0.6683,0.040515,0.21479,0.1074,NM_001171660,CYB5R3,5.29,1.24,2.09
69656,Pir,244,181,262.3333,1.0653,0.023115,-0.18376,0.35585,NM_003662,PIR,1.03,0.29,1.84
12835,Col6a3,1660,7778.6667,1303.3333,-1.6246,0.0003421,0.27551,0.036154,NM_004369,COL6A3,29.33,13.4,1.13
100503572,Bbip1,547,713.6667,565.6667,0.36535,0.25762,-0.11763,0.40062,NM_001243783,BBIP1,1.25,0.34,1.88
54131,Irf3,758.6667,1836.6667,738.3333,-0.51733,0.084553,-0.02733,0.83103,NM_001197128,IRF3,2.04,0.69,1.57
321006,Vprbp,1016.3333,1530.3333,897.6667,0.1469,0.6026,0.11077,0.36482,NM_001171904,VPRBP,0.96,0.45,1.1
67872,Nsmce4a,1083,1617.3333,1073,0.1696,0.55225,-0.053502,0.66945,NM_001167865,NSMCE4A,1.18,0.42,1.47
19356,Rad17,699.6667,780,707,0.58931,0.054723,-0.082423,0.5105,NM_133342,RAD17,2.27,0.65,1.82
18793,Plaur,34.3333,377.6667,41.3333,-2.6571,1.19e-06,-0.33878,0.24629,NM_001005377,PLAUR,1.9,0.6,1.66
58184,Rqcd1,614.6667,1111.6667,632.6667,-0.09093,0.77818,-0.10364,0.48539,NM_001271634,RQCD1,1.04,0.31,1.77
26940,Ecsit,1954.6667,770,1949.3333,2.0305,2.4e-10,-0.05783,0.65383,NM_001243204,ECSIT,1.12,0.45,1.3
93701,Pcdhgb4,24.6667,41.3333,17.3333,-0.075571,0.88978,0.44384,0.21172,NM_032098,PCDHGB4,0.85,0.11,2.89
17134,Mafg,422,488,455,0.46513,0.19832,-0.1801,0.2346,NM_032711,MAFG,1.04,0.35,1.58
13198,Ddit3,566.6667,545.6667,653.6667,0.7704,0.017137,-0.27217,0.055225,NM_001195053,DDIT3,1.34,0.19,2.8
58991,Ghrl,10.3333,25,15,-0.5271,0.3604,-0.59952,0.22284,NM_001134946,GHRL,0.89,0.16,2.44
12566,Cdk2,562.6667,1079.6667,582.6667,-0.1916,0.53528,-0.11495,0.4276,NM_052827,CDK2,2.31,0.82,1.49
235610,Atrip,278.6667,482.3333,269.6667,-0.045594,0.90201,-0.017201,0.93215,NM_001271022,ATRIP,0.79,0.28,1.49
58217,Trem1,0.66667,5.6667,1.3333,-2.1761,0.075755,-0.94381,0.70365,NM_018643,TREM1,0.81,0.35,1.2
76612,Lrrc27,352,242,330.6667,1.1814,0.0086943,0.029153,0.86688,NM_001143758,LRRC27,0.62,0.3,1.02
407790,Ndufa4l2,157.3333,143.6667,169.6667,0.77349,0.11829,-0.17583,0.33754,NM_020142,NDUFA4L2,5.69,1.03,2.46
224630,Bnip1,177.6667,394.6667,198.6667,-0.38503,0.33524,-0.22097,0.29403,NM_013979,BNIP1,1.29,0.61,1.08
56397,Morf4l2,2216.6667,3008.3333,2070.6667,0.25849,0.36339,0.025911,0.84114,NM_012286,MORF4L2,7.35,2.89,1.35
12491,Cd36,39074.3333,54573.6667,38502.6667,0.16687,0.64314,-0.044576,0.71284,NM_001127444,CD36,9.43,3.65,1.37
14680,Gnal,97,904,124.6667,-2.5603,1.16e-09,-0.4299,0.053282,NM_001261443,GNAL,0.88,0.33,1.4
17217,Mcm4,232.6667,1228.6667,215.3333,-1.6035,5.49e-05,0.051869,0.80614,NM_005914,MCM4,1.6,0.53,1.61
19303,Pxn,815.3333,2331.3333,753.3333,-0.76768,0.0076806,0.047341,0.70682,NM_001080855,PXN,1.3,0.48,1.45
327655,Ppip5k1,3278,2862.6667,3221,0.83916,0.025016,-0.037433,0.76349,NM_014659,PPIP5K1,1.21,0.44,1.44
54151,Cyhr1,3031,2776,3005.6667,0.82839,0.0038192,-0.05555,0.64087,NM_032687,CYHR1,1.24,0.5,1.31
56376,Pdlim5,1934.3333,2489.3333,1723,0.33622,0.23836,0.093685,0.52125,NM_001256429,PDLIM5,7.85,2.72,1.53
381823,Apold1,138.3333,210,205.6667,0.010175,0.99155,-0.66388,0.039855,NM_030817,APOLD1,1,0.36,1.47
100503572,Bbip1,547,713.6667,565.6667,0.36535,0.25762,-0.11763,0.40062,NM_001195304,BBIP1,1.82,0.8,1.19
56376,Pdlim5,1934.3333,2489.3333,1723,0.33622,0.23836,0.093685,0.52125,NM_001011516,PDLIM5,3.16,0.71,2.15
232337,Zfp637,669.6667,526.3333,590,1.0246,0.003124,0.11616,0.37076,NM_001005368,ZNF32,1.31,0.38,1.81
71807,Tars2,1054,1163.6667,1074,0.59448,0.037316,-0.092983,0.44255,NM_001271896,TARS2,0.85,0.16,2.44
20597,Smpd1,3061.3333,2006.3333,3234.3333,1.2779,0.0001134,-0.14451,0.23147,NM_001007593,SMPD1,3.44,1.11,1.64
93692,Glrx,200.6667,408,189.6667,-0.24857,0.54441,0.017644,0.92881,NM_001243658,GLRX,5.83,1.7,1.78
12034,Phb2,5654,3633,5832.6667,1.3591,1.57e-06,-0.10757,0.39482,NM_001267700,PHB2,2.98,1.06,1.49
68112,Sdccag3,1600,2032.3333,1572.6667,0.38582,0.16723,-0.043836,0.71915,NM_001039707,SDCCAG3,1.29,0.63,1.03
233575,Pgap2,709.6667,924.6667,656.3333,0.3511,0.2441,0.046813,0.71613,NM_001256240,PGAP2,0.73,0.08,3.2
15488,Hsd17b4,7759,6427,7328.6667,0.92517,0.0079037,0.01375,0.91149,NM_001199291,HSD17B4,0.9,0.15,2.63
67863,Slc25a11,4264.6667,2623.3333,4356.3333,1.4219,7.93e-07,-0.091856,0.47987,NM_001165417,SLC25A11,2.53,1.04,1.29
192196,Luc7l2,2941.6667,5142,3184.3333,-0.059141,0.83446,-0.17853,0.14311,NM_001270643,LUC7L2,0.99,0.28,1.84
15369,Hmox2,1056,1141.3333,1010.6667,0.61035,0.031886,-0.00043076,1,NM_001127204,HMOX2,2.03,0.75,1.45
27528,Nrep,794.6667,1757.6667,776,-0.52,0.21122,-0.035205,0.82964,NM_001142483,NREP,1.72,0.64,1.42
15160,Serpind1,16.3333,10,11.3333,1.4008,0.019321,0.45917,0.29752,NM_000185,SERPIND1,1.02,0.23,2.12
26417,Mapk3,2210,3020.3333,2046,0.23804,0.42061,0.043402,0.7188,NM_001109891,MAPK3,2.05,0.99,1.05
56431,Dstn,1951.6667,2927.3333,1660,0.090346,0.76977,0.1618,0.19331,NM_001011546,DSTN,5.34,1.02,2.39
78929,Polr3h,161.3333,432.6667,129.3333,-0.70973,0.063323,0.24251,0.26007,NM_001018050,POLR3H,1.7,0.23,2.9
68612,Ube2c,30,208.6667,32,-2.025,2.52e-05,-0.16464,0.66075,NM_181800,UBE2C,2.18,0.58,1.9
19943,Rpl28,3545.3333,6275,3404.6667,-0.066448,0.81734,-0.0071871,0.95317,NM_001136134,RPL28,0.62,0.27,1.17
22770,Zhx1,2195.6667,3207,1861.6667,0.14682,0.61746,0.16271,0.29271,NM_007222,ZHX1,3.24,1.34,1.28
18186,Nrp1,9413.3333,7135.3333,8310.6667,1.0543,0.0027292,0.11263,0.38489,NM_001244972,NRP1,2.11,0.68,1.64
17475,Mpdz,1218,2511.6667,1060.6667,-0.41937,0.31217,0.13511,0.308,NM_003829,MPDZ,0.77,0.28,1.47
22335,Vdac3,2513.3333,1988.3333,2611.3333,1.0456,0.00023609,-0.12056,0.31478,NM_001135694,VDAC3,3.94,0.68,2.53
68626,Elac2,1066,1143.3333,1008.6667,0.61137,0.033577,0.011084,0.93211,NM_173717,ELAC2,2.01,0.92,1.13
269019,Stk32a,5.6667,6,6,0.61071,0.42146,-0.14782,1,NM_145001,STK32A,0.62,0.27,1.19
11370,Acadvl,44419,8681.3333,45729.6667,3.009,2.99e-15,-0.10467,0.41023,NM_001270448,ACADVL,1.2,0.19,2.64
14083,Ptk2,1024,1322,882.3333,0.31525,0.30688,0.14615,0.24575,NM_001199649,PTK2,0.69,0.19,1.83
286940,Flnb,1731.6667,2808,1806.6667,0.014921,0.95856,-0.12754,0.35189,NM_001164317,FLNB,0.95,0.4,1.27
271981,Tbck,321.3333,457,275.3333,0.20925,0.55109,0.15928,0.31617,NM_001163435,TBCK,1.42,0.6,1.26
20340,Glg1,1385.6667,2817.3333,1140.3333,-0.31705,0.26409,0.21572,0.080561,NM_012201,GLG1,1.06,0.44,1.27
97820,4833439L19Rik,4966.6667,3051.6667,5296,1.3762,1.4e-05,-0.16224,0.17302,NM_001079685,KIAA1191,2.49,1.13,1.14
74335,Xrcc3,285,285,293.3333,0.74629,0.04575,-0.10138,0.57236,NM_005432,XRCC3,0.79,0.22,1.85
22668,Sf1,2336,5112,2386.3333,-0.37717,0.18838,-0.09525,0.44405,NM_201997,SF1,3.86,1.16,1.74
66377,Ndufc1,3134,1082.3333,3254,2.204,7.66e-11,-0.1169,0.34902,NM_001184991,NDUFC1,6.9,3.42,1.01
14683,Gnas,32556.3333,17350.3333,36311.6667,1.604,1.48e-07,-0.21854,0.090838,NM_001077488,GNAS,2.75,1.33,1.05
66083,Setd6,205,421.6667,200.3333,-0.30276,0.4104,-0.031603,0.86904,NM_024860,SETD6,7.48,3.36,1.15
14056,Ezh2,230.3333,737.3333,250.3333,-0.88078,0.03541,-0.17913,0.38957,NM_004456,EZH2,0.78,0.26,1.61
68031,Rnf146,798.3333,1194.3333,766.6667,0.14931,0.61127,-0.014215,0.92313,NM_030963,RNF146,1.48,0.67,1.15
66826,Taz,1896.3333,1819.6667,1977.6667,0.79835,0.0047691,-0.12557,0.3009,NM_181312,TAZ,1.55,0.52,1.58
58223,Mmp19,737.3333,990.3333,612,0.20683,0.61188,0.19831,0.16539,NM_001272101,MMP19,1.38,0.31,2.17
56758,Mbnl1,4771,11801.6667,4820.6667,-0.53311,0.090631,-0.08217,0.48572,NM_207296,MBNL1,2.93,1.15,1.35
13202,Ddt,2378.6667,1377.3333,2627.6667,1.4534,1.72e-05,-0.20905,0.089057,NM_001084393,DDTL,1.62,0.78,1.04
13548,Dyrk1a,1107.6667,2249.6667,1031.6667,-0.26,0.39432,0.033304,0.79237,NM_101395,DYRK1A,0.73,0.36,1.03
20501,Slc16a1,5657,1582.6667,5395.3333,2.5109,7.93e-14,-0.0018341,0.98847,NM_001166496,SLC16A1,0.81,0.27,1.57
93712,Pcdhga4,27.3333,48.3333,22.6667,-0.12762,0.80807,0.19549,0.60441,NM_018917,PCDHGA4,1.03,0.45,1.2
217370,BC017643,375,2210.3333,330,-1.7488,2.82e-05,0.11887,0.45091,NM_001193655,C17orf62,1.07,0.49,1.14
19302,Pex2,1571.6667,1277,1664.6667,1.0101,0.00047272,-0.14581,0.24422,NM_001079867,PEX2,1.53,0.58,1.41
20318,Sdf4,4831.3333,8761.6667,4504.3333,-0.16388,0.56658,0.028575,0.81903,NM_016547,SDF4,0.93,0.41,1.17
54633,Pqbp1,469.6667,1289,379.3333,-0.6863,0.037435,0.24063,0.087806,NM_001032384,PQBP1,2.97,0.87,1.76
18046,Nfyc,856,909.6667,892,0.66309,0.028599,-0.12295,0.32623,NM_001142590,NFYC,0.67,0.24,1.51
20280,Scp2,13056,12585.6667,12084.6667,0.70534,0.041132,0.039412,0.76228,NM_001193599,SCP2,1.68,0.22,2.91
65973,Asph,1329,4726.3333,1151.3333,-1.198,0.002695,0.13871,0.27877,NM_001164753,ASPH,4.21,0.85,2.31
171095,Il17rc,497.3333,887.3333,508.3333,-0.1902,0.62247,-0.10602,0.49582,NM_032732,IL17RC,0.85,0.41,1.06
234138,Tti2,328,498.6667,310.3333,0.13626,0.694,0.013446,0.93709,NM_025115,TTI2,1.23,0.42,1.54
76813,Armc6,153,236.3333,152,0.094102,0.81052,-0.057669,0.78371,NM_001199196,ARMC6,0.78,0.35,1.15
218772,Rarb,377.3333,100.6667,421.6667,2.5811,8.65e-09,-0.21802,0.26625,NM_000965,RARB,1.31,0.34,1.94
108011,Ap4e1,367.3333,951,383,-0.60523,0.077446,-0.12325,0.44785,NM_001252127,AP4E1,0.86,0.34,1.34
11465,Actg1,2785,8129.6667,2205.3333,-0.7932,0.013204,0.25094,0.19114,NM_001199954,ACTG1,3.09,1.03,1.58
18226,Nup62,620.3333,1186,614,-0.15831,0.63857,-0.048313,0.74027,NM_153718,NUP62,1.1,0.35,1.66
19347,Dennd5a,5402.6667,5184.6667,5612.6667,0.75638,0.010129,-0.11628,0.35913,NM_001243254,DENND5A,2.17,1.08,1.01
17131,Smad7,164,928,161.6667,-1.699,0.00033431,-0.054649,0.80187,NM_001190823,SMAD7,0.62,0.19,1.7
18024,Nfe2l2,2040.3333,2728.3333,1879.6667,0.2756,0.34683,0.042128,0.78216,NM_001145413,NFE2L2,2.74,1.27,1.11
26611,Rcn2,509.3333,1254.3333,438.3333,-0.60411,0.053722,0.1437,0.33074,NM_001271837,RCN2,1.4,0.56,1.32
67959,Puf60,1600,2933,1472.3333,-0.12902,0.64659,0.052882,0.6628,NM_014281,PUF60,1.4,0.61,1.2
67096,Mmachc,1047.3333,583.3333,1003,1.5134,1.39e-05,-0.0024041,0.98827,NM_015506,MMACHC,3.91,1.89,1.05
103844,Inca1,785.3333,377,768.6667,1.6865,7.49e-05,-0.040545,0.76238,NM_001167985,INCA1,0.64,0.3,1.12
21815,Tgif1,95,506,109,-1.623,0.00050625,-0.26664,0.25061,NM_173210,TGIF1,0.62,0.13,2.25
75089,Uhrf1bp1l,2121.3333,3206.6667,1528.3333,0.084556,0.78499,0.39874,0.012975,NM_001006947,UHRF1BP1L,1.04,0.45,1.22
19192,Psme3,2275,2714.6667,2065.3333,0.48691,0.082157,0.070045,0.56416,NM_001267045,PSME3,1.2,0.3,2.01
17187,Max,1230.6667,2122,1200.6667,-0.029706,0.92273,-0.03623,0.77811,NM_145114,MAX,8.05,2.09,1.95
16795,Large,433.6667,588.6667,409.6667,0.24252,0.51252,0.023412,0.88688,NM_004737,LARGE,0.7,0.23,1.61
407800,Ecm2,481.3333,833.3333,488.6667,-0.12697,0.72869,-0.088954,0.52936,NM_001197296,ECM2,1.29,0.38,1.77
66505,Zmynd11,2400,4019,2439.6667,-0.01681,0.95148,-0.092675,0.4346,NM_001202466,ZMYND11,0.61,0.23,1.41
16922,Phyh,14105.3333,4436.6667,14566,2.3237,2.72e-10,-0.10642,0.41245,NM_001037537,PHYH,1.54,0.66,1.22
12505,Cd44,149.6667,2147,87.6667,-3.0476,1.38e-10,0.68785,0.010297,NM_001001390,CD44,1.63,0.43,1.94
26441,Psma4,2396,2654.3333,2314.6667,0.56083,0.045584,-0.018937,0.87674,NM_002789,PSMA4,0.83,0.29,1.5
26939,Polr3e,550.6667,1054,421.3333,-0.18414,0.56242,0.31569,0.053558,NM_018119,POLR3E,0.72,0.24,1.57
57441,Gmnn,786.6667,260.6667,922.6667,2.3514,3.64e-11,-0.28823,0.079849,NM_001251990,GMNN,1.57,0.51,1.62
20624,Eftud2,814.6667,2255.6667,700.3333,-0.71221,0.016737,0.14968,0.22646,NM_001258354,EFTUD2,0.82,0.25,1.73
233871,Atxn2l,2060.3333,4119,2228.6667,-0.23207,0.4448,-0.1773,0.16375,NM_017492,ATXN2L,0.78,0.3,1.35
53413,Exoc7,1001.3333,1367.3333,913.3333,0.25984,0.36074,0.064404,0.59053,NM_001145299,EXOC7,0.66,0.2,1.72
14199,Fhl1,3666.6667,3604.6667,2894.3333,0.65353,0.10089,0.27262,0.03568,NM_001159702,FHL1,1.16,0.41,1.51
17210,Mcl1,2783.3333,9347.3333,2717.3333,-0.97471,0.0020428,-0.032838,0.78719,NM_021960,MCL1,1.66,0.41,2
16796,Lasp1,2807,6681.6667,2729.3333,-0.54697,0.054098,-0.022926,0.85597,NM_001271608,LASP1,2.97,0.98,1.59
66588,Cmpk1,3381.3333,3168.3333,3127.6667,0.78935,0.0064705,0.042205,0.72845,NM_001136140,CMPK1,1.21,0.32,1.92
93711,Pcdhga3,17.3333,26.3333,17.6667,0.055258,0.96857,-0.098941,0.83086,NM_018916,PCDHGA3,1,0.39,1.38
223267,Ggact,276,374,260,0.27999,0.43973,0.015815,0.93137,NM_033110,GGACT,0.95,0.39,1.27
71720,Osbpl3,57.6667,458.3333,53.3333,-2.1742,4.57e-05,0.052021,0.84772,NM_145320,OSBPL3,0.77,0.38,1.01
66589,Ube2v1,622.3333,835.6667,535.6667,0.30632,0.31225,0.14751,0.25402,NM_001257395,UBE2V1,3.32,0.78,2.08
67731,Fbxo32,614.3333,783,475.6667,0.37054,0.22394,0.30228,0.027251,NM_001242463,FBXO32,0.75,0.32,1.22
11910,Atf3,47.3333,145.3333,58.3333,-0.92289,0.040532,-0.37601,0.29808,NM_001206488,ATF3,1.06,0.48,1.14
12578,Cdkn2a,0,22,0.33333,-7.0548,4.81e-06,-1.8979,1,NM_058197,CDKN2A,0.69,0.2,1.76
22003,Tpm1,4871,2127.6667,2674,1.9347,1.72e-07,0.80714,0.0047982,NM_001018005,TPM1,15.98,6.39,1.32
72333,Palld,231.3333,371.3333,213.6667,-0.023675,0.95722,0.047378,0.79291,NM_016081,PALLD,1.36,0.5,1.45
22003,Tpm1,4871,2127.6667,2674,1.9347,1.72e-07,0.80714,0.0047982,NM_000366,TPM1,1.59,0.69,1.21
16412,Itgb1,6402.3333,11190.6667,6021.3333,-0.11382,0.69675,0.020816,0.85973,NM_033668,ITGB1,23.02,8.9,1.37
14794,Spsb2,155.3333,238,130.6667,0.092299,0.81928,0.17778,0.41465,NM_001146316,SPSB2,1.95,0.72,1.45
110052,Dek,787,2771,744.6667,-1.0309,0.0027056,0.015596,0.9123,NM_001134709,DEK,1.12,0.33,1.74
56397,Morf4l2,2216.6667,3008.3333,2070.6667,0.25849,0.36339,0.025911,0.84114,NM_001142422,MORF4L2,3.24,0.99,1.71
107702,Rnh1,2154.6667,3329.3333,2081,0.079145,0.77822,-0.016631,0.89172,NM_203384,RNH1,1.91,0.67,1.51
59069,Tpm3,1582.6667,6842.6667,1483.6667,-1.3413,2.58e-05,0.022863,0.85653,NM_001043351,TPM3,3.73,0.92,2.03
14200,Fhl2,6.6667,60,8.6667,-2.4143,4.08e-05,-0.45506,0.5141,NM_201555,FHL2,1.87,0.59,1.66
18214,Ddr2,970,2964.6667,622.6667,-0.95233,0.0048903,0.5682,1.01e-05,NM_001014796,DDR2,1.42,0.58,1.28
21416,Tcf7l2,279.3333,688.3333,224.3333,-0.65205,0.10253,0.24685,0.16984,NM_001198530,TCF7L2,1.05,0.32,1.72
72881,Zdhhc4,719.3333,903.6667,664.6667,0.37689,0.21443,0.042776,0.74562,NM_018106,ZDHHC4,0.65,0.27,1.28
74159,Acbd5,2661.6667,2600.3333,2579,0.7102,0.022615,-0.023924,0.84376,NM_145698,ACBD5,0.99,0.44,1.16
68215,Fam98b,482,837,436,-0.059794,0.84962,0.075849,0.58712,NM_001042429,FAM98B,0.73,0.32,1.19
11946,Atp5a1,59849,22998,58580.6667,2.0673,4.65e-11,-0.033036,0.78443,NM_001001935,ATP5A1,1.85,0.64,1.54
52502,Carhsp1,6138.3333,4791,5857,1.0065,0.0053235,-0.0010349,0.99393,NM_001042476,CARHSP1,0.65,0.3,1.11
93790,Nipa2,571,769.6667,516,0.30324,0.32489,0.079773,0.54766,NM_001008860,NIPA2,1.58,0.73,1.11
14199,Fhl1,3666.6667,3604.6667,2894.3333,0.65353,0.10089,0.27262,0.03568,NM_001159703,FHL1,5.53,2.61,1.08
574418,Serinc4,57.3333,84,74,0.21215,0.70708,-0.42281,0.30333,NM_001258031,SERINC4,0.94,0.34,1.48
68283,9530077C05Rik,7.6667,16.6667,5,-0.37647,0.56824,0.54411,0.33209,NM_001199708,KIAA0895,0.64,0.27,1.26
12369,Casp7,379.6667,810.6667,369.3333,-0.36051,0.26604,-0.023934,0.89407,NM_033340,CASP7,0.96,0.28,1.76
71474,Ppp6r2,985.3333,1136.3333,1022,0.53091,0.066401,-0.11362,0.38733,NM_001242899,PPP6R2,0.73,0.33,1.14
76263,Gstk1,1240.6667,1169.3333,1223.6667,0.73805,0.043329,-0.041867,0.74715,NM_001143680,GSTK1,2.24,0.75,1.58
56529,Sec11a,962,1630,955,-0.023759,0.93459,-0.060824,0.62936,NM_001271920,SEC11A,4.81,1.64,1.56
66727,Hrasls5,48.6667,25,52.3333,1.5578,0.016552,-0.18557,0.56295,NM_001146728,HRASLS5,0.79,0.3,1.41
